,Open,High,Low,Close,Profitable
355,109.23999786376953,110.75,108.94000244140625,110.66999816894531,0.0
356,204.1699981689453,204.2899932861328,199.91000366210938,200.13999938964844,0.0
357,263.9200134277344,264.54998779296875,262.4800109863281,263.4100036621094,0.0
358,124.08000183105469,124.45999908447266,123.81999969482422,124.30000305175781,0.0
359,131.13999938964844,132.17999267578125,130.7100067138672,131.97000122070312,0.0
360,254.6300048828125,254.6999969482422,253.64999389648438,253.9499969482422,0.0
361,226.72999572753906,227.39999389648438,226.69000244140625,227.0500030517578,0.0
362,241.2100067138672,242.27999877929688,240.55999755859375,242.11000061035156,0.0
363,89.9800033569336,92.41999816894531,89.94999694824219,92.37000274658203,0.0
364,126.16999816894531,126.41999816894531,125.1500015258789,125.9800033569336,0.0
365,128.72999572753906,129.3699951171875,128.52000427246094,129.1999969482422,0.0
366,133.74000549316406,133.9600067138672,133.02999877929688,133.3300018310547,0.0
